user_id,n_communities,total_out_degree,out_ai_ml,out_web_frontend,out_mobile,out_cloud_devops,out_databases
4640209,5,445,19,100,6,8,312
1231450,5,445,196,200,10,2,37
5783745,5,445,332,53,4,32,24
2314737,5,443,133,259,11,21,19
15439733,5,443,1,426,12,3,1
743464,5,442,1,421,14,1,5
2964963,5,441,50,1,4,2,384
896358,5,440,1,395,5,18,21
2141635,5,440,252,145,5,6,32
790224,5,439,1,48,6,274,110
1114486,5,439,1,10,2,4,422
3092377,5,439,1,418,13,4,3
238884,5,438,2,396,9,1,30
340457,5,438,29,219,26,2,162
6293409,5,437,1,419,9,5,3
447156,5,436,1,20,4,6,405
10785975,5,436,363,49,1,6,17
2844319,5,436,1,182,5,3,245
1103872,5,435,3,5,376,4,47
558433,5,434,1,1,418,1,13
950147,5,432,1,258,21,9,143
2497335,5,432,1,312,3,6,110
2587435,5,432,1,378,28,4,21
1293744,5,431,1,5,417,1,7
20465725,5,431,2,2,3,419,5
47529,5,429,9,188,2,1,229
1230257,5,429,1,146,6,1,275
3975309,5,427,2,309,37,15,64
355715,5,426,408,10,1,4,3
483349,5,426,1,118,270,1,36
870483,5,426,16,263,2,36,109
4333555,5,425,1,142,2,1,279
836330,5,425,23,387,10,3,2
987185,5,425,55,358,2,1,9
1603357,5,424,3,140,218,29,34
2427065,5,423,2,402,9,1,9
65863,5,421,4,92,236,11,78
120955,5,421,1,297,1,10,112
1948292,5,421,2,172,1,21,225
2304474,5,421,1,391,15,6,8
10819573,5,420,11,56,251,12,90
7494218,5,420,1,394,8,10,7
1738915,5,419,3,118,3,287,8
2947592,5,419,1,81,96,2,239
223478,5,418,34,88,12,30,254
1280587,5,418,1,126,6,6,279
2314073,5,417,2,41,115,151,108
7599833,5,417,1,295,6,113,2
295004,5,414,4,9,397,1,3
378779,5,414,1,320,1,3,89
13662339,5,414,2,401,1,2,8
381345,5,413,1,387,1,1,23
2847,5,412,1,238,87,1,85
726106,5,412,1,1,403,5,2
9518890,5,411,65,180,1,154,11
1216612,5,410,1,208,2,9,190
1843331,5,410,14,20,355,19,2
3462319,5,410,2,397,2,4,5
238978,5,409,7,144,15,2,241
974731,5,409,13,150,175,19,52
5242739,5,409,1,402,1,1,4
544198,5,408,7,14,348,2,37
5005177,5,407,1,372,31,1,2
14637,5,406,31,261,86,11,17
301303,5,406,1,338,6,1,60
203907,5,405,2,178,63,3,159
1405634,5,405,15,159,93,126,12
3492139,5,405,1,36,135,2,231
299462,5,404,9,31,8,343,13
9929015,5,404,2,3,2,389,8
6509751,5,404,1,10,356,36,1
11928099,5,404,11,24,9,335,25
60,5,403,1,388,6,1,7
501250,5,403,2,223,8,5,165
1448679,5,403,3,51,4,320,25
11104805,5,403,34,1,3,338,27
7361479,5,403,2,379,15,1,6
12567365,5,403,9,364,5,8,17
548696,5,402,2,324,3,1,72
11148139,5,401,2,4,1,372,22
12030,5,400,5,48,36,270,41
9014097,5,400,3,280,105,7,5
7475450,5,400,2,380,2,5,11
315228,5,399,1,17,48,4,329
390122,5,399,4,13,5,22,355
5108418,5,399,7,380,9,1,2
86072,5,398,3,296,11,65,23
6036428,5,398,2,379,9,6,2
114066,5,397,1,4,382,1,9
3404097,5,396,1,1,5,1,388
1524450,5,395,1,3,386,1,4
1610034,5,395,1,344,1,1,48
2502126,5,395,1,36,1,3,354
15969334,5,395,1,2,6,381,5
328036,5,394,30,5,1,354,4
2352344,5,393,2,7,234,1,149
120513,5,392,1,351,3,1,36
5884955,5,392,322,52,10,3,5
392044,5,391,1,257,4,1,128
873165,5,391,1,354,28,2,6
10418264,5,391,5,1,1,2,382
512042,5,389,6,368,13,1,1
1286639,5,389,1,2,384,1,1
6485881,5,389,6,9,1,353,20
1109,5,388,4,20,4,176,184
65387,5,388,2,330,2,4,50
4296747,5,388,4,10,2,324,48
8342742,5,388,1,34,337,10,6
12806961,5,387,7,35,314,26,5
354577,5,387,35,129,20,58,145
484082,5,386,1,341,2,1,41
12410332,5,386,1,61,50,267,7
117215,5,385,2,186,1,4,192
3085625,5,385,1,2,379,1,2
5120049,5,384,297,73,5,4,5
1064767,5,384,1,92,10,19,262
2751573,5,383,3,1,2,1,376
2934579,5,383,3,6,3,16,355
632524,5,382,1,236,12,2,131
761212,5,382,1,356,18,1,6
982161,5,382,8,17,328,7,22
1389394,5,382,1,3,1,1,376
884862,5,381,3,286,16,2,74
7661119,5,381,1,31,9,322,18
1033581,5,380,6,35,310,9,20
9448090,5,379,105,256,2,8,8
570918,5,378,239,111,2,22,4
63074,5,376,2,83,24,101,166
2319407,5,376,9,13,12,1,341
5577076,5,375,14,52,6,1,302
1108032,5,374,1,29,299,2,43
5458913,5,374,2,91,189,41,51
1646335,5,374,1,3,366,3,1
1849664,5,374,1,3,352,10,8
7549483,5,374,33,321,9,8,3
155077,5,373,2,138,5,8,220
3136339,5,373,25,69,4,264,11
20287183,5,373,1,2,365,2,3
701092,5,372,1,363,6,1,1
835883,5,371,1,6,354,5,5
4197505,5,370,1,1,1,4,363
2915097,5,370,2,1,1,342,24
893,5,368,9,165,110,4,80
166339,5,368,1,117,19,3,228
336378,5,368,2,20,3,335,8
2079345,5,368,1,323,3,1,40
9191057,5,367,1,15,2,348,1
4989284,5,366,3,348,2,2,11
251153,5,365,2,92,249,2,20
7103882,5,365,17,140,173,7,28
7692859,5,365,18,321,15,2,9
15862,5,364,1,6,1,10,346
18157,5,364,5,70,19,7,263
14343,5,363,25,206,13,10,109
153407,5,363,1,42,26,261,33
235354,5,363,14,116,53,10,170
9208887,5,363,3,125,3,211,21
10409567,5,362,1,2,304,51,4
2169762,5,362,2,115,6,1,238
6521,5,361,1,142,23,1,194
4985733,5,361,259,87,1,5,9
68998,5,360,6,13,6,1,334
18428148,5,360,96,5,1,246,12
1726083,5,360,2,58,2,181,117
8475054,5,359,2,346,6,1,4
775345,5,359,1,190,19,50,99
2756409,5,359,5,324,15,8,7
541038,5,358,228,52,14,8,56
1332870,5,358,1,4,101,2,250
2828341,5,358,12,100,234,7,5
2933177,5,358,1,6,2,92,257
27009,5,357,1,261,68,1,26
519334,5,357,2,4,315,1,35
14529779,5,357,4,331,1,1,20
11297406,5,357,121,9,1,225,1
5558072,5,356,2,16,47,32,259
10659482,5,356,1,27,310,14,4
3645370,5,356,2,7,8,301,38
54017,5,355,28,95,4,2,226
841830,5,355,203,136,2,1,13
2096695,5,355,1,290,7,1,56
8283938,5,355,5,336,12,1,1
284538,5,354,1,290,9,6,48
1225328,5,354,3,318,3,2,28
6296759,5,354,11,19,1,3,320
4782,5,353,1,32,1,269,50
8059459,5,352,1,344,2,2,3
34211,5,351,3,228,9,2,109
256618,5,351,2,12,12,251,74
5017586,5,351,1,5,5,304,36
208273,5,349,2,2,339,3,3
1729773,5,349,3,328,10,3,5
7597097,5,349,1,9,7,321,11
20237633,5,349,3,34,3,292,17
1468366,5,348,78,77,17,3,173
8453502,5,347,1,322,16,4,4
499581,5,347,27,55,235,7,23
572644,5,347,3,83,13,4,244
722263,5,347,8,28,2,20,289
874188,5,347,123,52,10,132,30
1453822,5,347,274,21,3,9,40
6553328,5,347,54,251,14,7,21
3011380,5,347,2,105,10,29,201
12368154,5,347,1,107,4,5,230
35070,5,346,6,302,9,4,25
748858,5,346,266,45,4,9,22
6106614,5,346,1,339,1,1,4
7371893,5,346,81,11,1,4,249
1921115,5,345,1,336,4,1,3
2780791,5,345,1,78,6,12,248
124486,5,344,1,49,2,9,283
1248114,5,344,1,189,6,2,146
2115135,5,344,6,4,2,68,264
182971,5,342,3,216,12,1,110
9473786,5,342,1,1,324,14,2
8034839,5,342,3,4,331,2,2
594589,5,341,5,216,5,10,105
45375,5,340,15,51,12,198,64
108741,5,340,2,302,7,1,28
793891,5,340,1,1,14,307,17
3785314,5,340,1,28,290,7,14
12299000,5,339,25,307,5,1,1
4625526,5,338,3,19,9,32,275
836407,5,338,2,18,306,4,8
663360,5,337,1,14,34,275,13
5014174,5,337,1,13,3,315,5
847363,5,337,1,32,30,2,272
13525512,5,337,323,7,1,3,3
1603351,5,337,25,261,8,26,17
2463948,5,337,3,266,7,1,60
16959,5,336,2,294,13,1,26
2891324,5,336,317,4,2,5,8
8186898,5,336,1,317,9,4,5
30225,5,335,3,24,24,10,274
1688441,5,335,1,118,7,2,207
11344502,5,333,5,3,2,303,20
11599789,5,333,1,290,10,28,4
3889449,5,333,12,310,5,2,4
1806780,5,332,3,86,60,8,175
88558,5,331,2,98,12,1,218
516365,5,331,1,274,6,1,49
7916438,5,331,24,298,6,2,1
593382,5,330,1,2,318,3,6
2933977,5,330,4,22,17,248,39
1026,5,329,7,287,1,1,33
6622587,5,329,205,49,3,3,69
8409922,5,328,2,287,9,7,23
128141,5,328,16,7,1,260,44
1329296,5,328,70,4,235,11,8
11107541,5,328,61,224,29,7,7
618967,5,327,3,19,2,2,301
70604,5,326,3,28,5,11,279
1690217,5,326,1,40,5,38,242
753237,5,325,2,271,2,1,49
1121008,5,325,1,280,16,2,26
1227152,5,325,2,1,2,7,313
7296893,5,325,14,6,1,2,302
67153,5,323,1,180,1,1,140
249933,5,323,2,171,140,2,8
1818045,5,323,1,9,276,18,19
3025259,5,323,1,291,24,4,3
68507,5,322,5,60,182,1,74
216074,5,322,17,240,22,7,36
2873538,5,322,2,299,15,1,5
3620003,5,322,312,5,1,2,2
323407,5,321,3,286,4,1,27
30018,5,320,1,86,1,4,228
1021796,5,320,1,175,1,69,74
1108891,5,320,1,226,5,67,21
3001761,5,320,90,201,2,17,10
78182,5,319,2,283,23,2,9
1788806,5,319,1,7,308,1,2
11714114,5,319,1,2,1,298,17
22303,5,318,1,276,17,2,22
202179,5,318,1,1,305,8,3
1288,5,317,98,99,42,1,77
113962,5,317,2,117,3,25,170
4321299,5,317,1,275,1,15,25
641955,5,317,87,74,83,16,57
1237040,5,317,1,111,121,1,83
1531124,5,317,5,19,252,14,27
2806996,5,317,1,303,1,1,11
1126841,5,316,145,13,11,94,53
3704297,5,315,1,296,12,2,4
13427068,5,314,4,38,1,259,12
1628832,5,314,4,266,1,2,41
2225960,5,314,1,64,186,4,59
17487348,5,313,13,259,3,23,15
12201084,5,313,5,1,1,290,16
127480,5,312,163,1,1,2,145
2910520,5,312,1,6,297,3,5
213464,5,311,6,254,4,2,45
4989460,5,311,3,282,1,5,20
1583522,5,311,1,80,3,2,225
13279,5,310,1,111,3,5,190
144450,5,310,2,5,1,1,301
751527,5,310,1,12,260,1,36
13583510,5,310,4,219,2,5,80
1281385,5,310,1,47,4,7,251
144351,5,309,1,1,2,14,291
10802527,5,309,30,255,17,6,1
36305,5,308,9,255,16,1,27
3104226,5,308,1,293,9,3,2
16930239,5,307,6,11,282,7,1
4811873,5,307,3,135,30,4,135
1024832,5,307,1,249,5,1,51
1045142,5,307,1,23,29,24,230
1176601,5,307,14,215,8,1,69
589924,5,306,15,152,9,19,111
12750353,5,305,252,43,2,1,7
5423108,5,305,1,288,10,3,3
2834937,5,305,1,289,6,1,8
42304,5,303,1,139,12,1,150
136540,5,303,9,120,145,13,16
1509764,5,303,1,195,10,3,94
7365866,5,303,19,51,205,23,5
11225291,5,301,12,279,3,4,3
3353500,5,301,1,6,1,19,274
4622046,5,300,289,6,1,2,2
1570854,5,300,7,205,56,7,25
1623007,5,300,58,17,1,1,223
3701393,5,300,3,280,7,1,9
2320144,5,299,2,4,9,2,282
47550,5,298,1,29,29,3,236
415016,5,298,156,51,3,41,47
5015238,5,298,8,40,8,17,225
11329890,5,298,67,169,26,5,31
10661,5,297,20,44,12,1,220
68587,5,297,12,185,6,54,40
308315,5,297,1,34,252,2,8
343721,5,297,1,270,1,1,24
9072753,5,297,3,2,2,284,6
9938317,5,297,23,263,5,3,3
5774952,5,297,1,245,7,36,8
2791540,5,297,2,137,11,7,140
54929,5,295,1,6,23,222,43
363573,5,295,4,181,76,1,33
579078,5,295,1,155,122,3,14
680925,5,294,1,20,195,2,76
7505395,5,294,190,16,4,5,79
104891,5,293,2,66,196,5,24
118703,5,293,1,153,3,14,122
492773,5,293,5,24,51,203,10
756809,5,293,1,32,225,11,24
1255873,5,293,2,20,264,2,5
1269037,5,293,2,209,22,6,54
3480602,5,293,1,267,11,1,13
905,5,292,1,228,3,1,59
10431732,5,292,1,233,3,7,48
2397550,5,292,2,281,6,1,2
12354911,5,292,1,256,7,8,20
1388192,5,291,1,3,6,4,277
1430810,5,291,1,255,4,2,29
10418515,5,291,11,42,1,233,4
166686,5,290,65,29,4,1,191
338803,5,290,1,280,2,1,6
642070,5,290,250,9,4,3,24
18778181,5,290,3,6,1,6,274
6261890,5,290,1,9,2,275,3
3081018,5,290,5,101,113,53,18
11566161,5,290,3,158,102,20,7
57695,5,289,9,20,142,16,102
6521116,5,289,23,127,83,6,50
983476,5,288,5,93,5,163,22
5259477,5,288,8,171,84,1,24
1138559,5,288,1,134,40,19,94
1542667,5,288,3,9,271,4,1
3233827,5,288,2,277,2,4,3
26004,5,286,5,261,5,1,14
105224,5,286,5,117,114,2,48
632035,5,286,4,1,277,2,2
768644,5,286,2,34,108,15,127
386738,5,285,3,12,267,1,2
1207049,5,284,1,197,10,7,69
4307136,5,283,11,20,4,8,240
458214,5,283,14,250,1,11,7
3551954,5,283,1,161,28,1,92
9444073,5,282,19,245,9,8,1
1813858,5,282,30,5,195,33,19
14733669,5,282,15,11,1,213,42
1319998,5,281,1,267,1,3,9
10627299,5,281,1,2,266,2,10
7765139,5,281,1,2,263,13,2
477420,5,280,1,224,10,17,28
2057709,5,280,1,198,74,3,4
108796,5,279,2,132,22,9,114
150016,5,279,1,26,165,81,6
605744,5,279,1,241,3,2,32
5168011,5,279,122,134,12,5,6
9689193,5,279,1,125,1,4,148
20042973,5,279,2,25,1,2,249
95353,5,278,1,174,3,12,88
606371,5,278,1,247,3,1,26
5562372,5,278,2,18,6,250,2
1569675,5,278,1,208,59,7,3
479251,5,277,8,228,5,4,32
3524613,5,277,3,137,11,118,8
8194837,5,277,2,10,4,255,6
150771,5,276,1,47,189,6,33
652669,5,276,1,250,2,6,17
1755598,5,276,2,106,38,124,6
6019417,5,276,1,3,3,1,268
12638118,5,275,9,14,1,229,22
229326,5,275,2,137,59,72,5
1587329,5,275,50,66,122,15,22
171318,5,274,7,106,4,21,136
797049,5,274,20,203,8,5,38
12361700,5,274,48,184,5,4,33
895245,5,273,19,133,54,13,54
13892264,5,273,5,250,7,4,7
107660,5,272,5,242,14,1,10
270371,5,272,2,76,55,61,78
451601,5,272,3,1,2,3,263
562769,5,272,211,29,1,12,19
659298,5,272,1,1,4,253,13
20238030,5,272,3,22,7,234,6
471930,5,271,5,38,5,2,221
1153938,5,271,4,6,7,213,41
1203844,5,271,1,204,2,15,49
1519199,5,271,242,10,4,7,8
2089675,5,271,10,165,41,50,5
2309068,5,271,1,35,13,6,216
267,5,270,1,16,16,1,236
21945,5,270,71,56,9,6,128
295262,5,270,2,194,3,1,70
1666276,5,270,1,1,1,2,265
3092298,5,270,1,241,3,18,7
89771,5,269,5,81,6,1,176
1475228,5,269,2,201,20,3,43
3957754,5,269,2,64,10,175,18
8291949,5,269,56,127,15,11,60
98530,5,268,3,2,1,3,259
926907,5,268,1,6,255,2,4
1801072,5,268,1,3,257,2,5
7893987,5,268,5,178,9,1,75
243925,5,267,4,16,3,1,243
759019,5,267,1,135,56,35,40
779513,5,267,3,36,2,2,224
2494262,5,267,41,66,2,106,52
325697,5,266,1,14,5,243,3
608639,5,266,2,13,227,5,19
2302862,5,266,1,199,49,1,16
8068625,5,266,37,196,8,4,21
3171,5,265,3,22,208,3,29
298455,5,265,2,124,30,14,95
8801599,5,264,1,251,1,1,10
1057547,5,264,1,77,3,4,179
5587552,5,264,5,224,29,2,4
1889685,5,264,3,215,32,4,10
1585,5,263,2,228,5,1,27
767730,5,263,1,2,253,2,5
965834,5,262,1,251,2,1,7
2410655,5,262,1,257,1,1,2
2732991,5,262,3,231,19,1,8
3547212,5,262,1,3,243,11,4
516701,5,261,4,17,126,93,21
10182897,5,261,1,32,178,45,5
6401241,5,261,1,3,252,2,3
6439240,5,261,1,234,4,3,19
12725,5,260,2,120,3,1,134
310121,5,260,1,7,232,12,8
495455,5,260,3,57,9,69,122
871910,5,260,15,37,135,3,70
13755246,5,260,12,8,1,235,4
3322400,5,260,10,131,5,17,97
8454,5,259,1,26,1,2,229
49376,5,259,1,238,5,1,14
309412,5,259,13,116,85,15,30
1963868,5,259,2,1,8,232,16
680578,5,258,1,205,6,17,29
927034,5,258,1,3,240,1,13
1971013,5,258,1,3,252,1,1
356635,5,257,1,217,3,1,35
388787,5,257,35,135,7,4,76
6253347,5,257,9,12,1,56,179
6642927,5,257,1,25,220,1,10
325418,5,256,1,242,3,3,7
1063716,5,256,2,39,8,11,196
13942448,5,256,8,35,13,157,43
15359157,5,256,1,244,1,4,6
5091073,5,255,1,35,6,3,210
2498782,5,255,1,243,4,4,3
3485434,5,255,28,203,9,12,3
176569,5,254,7,5,5,3,234
4549554,5,254,7,239,4,3,1
444646,5,254,1,3,1,229,20
478399,5,254,5,69,106,3,71
9414803,5,254,2,2,3,190,57
1177814,5,254,1,233,8,3,9
2213940,5,254,1,165,30,40,18
55075,5,253,5,43,24,121,60
330565,5,253,1,207,30,1,14
846892,5,253,220,9,1,3,20
5953610,5,253,1,243,3,3,3
74861,5,252,6,213,16,5,12
453002,5,252,1,69,3,4,175
9410412,5,252,1,243,3,3,2
1985032,5,252,3,238,2,1,8
1997103,5,252,1,216,2,3,30
2229229,5,252,1,105,46,1,99
2988,5,251,7,200,22,6,16
199364,5,251,3,10,223,4,11
363262,5,251,1,77,157,2,14
13586071,5,251,1,13,1,234,2
1831293,5,251,2,10,139,3,97
3625215,5,251,1,181,3,24,42
624900,5,250,46,23,5,166,10
1015483,5,250,1,98,15,12,124
13791953,5,250,4,15,1,222,8
15211203,5,250,4,75,1,162,8
7109869,5,250,224,11,1,6,8
7467428,5,250,2,227,17,2,2
20237646,5,250,3,31,1,213,2
3234,5,249,1,244,2,1,1
49485,5,249,3,192,42,1,11
263693,5,249,2,30,74,99,44
622310,5,249,16,97,5,2,129
1811501,5,249,1,35,3,146,64
2413201,5,249,115,56,25,17,36
11127383,5,249,1,144,79,18,7
279627,5,248,233,11,2,1,1
751484,5,248,1,212,6,1,28
5255018,5,248,1,3,1,235,8
2035262,5,248,1,93,2,16,136
4082344,5,248,2,239,3,3,1
121747,5,247,6,39,191,1,10
733889,5,247,1,211,3,3,29
3218114,5,247,2,180,10,2,53
1139830,5,246,1,160,8,9,68
1830293,5,246,9,79,13,25,120
1655567,5,245,239,1,2,1,2
1815577,5,245,55,20,1,146,23
1834941,5,245,1,103,131,3,7
41316,5,244,31,80,3,6,124
97572,5,244,1,62,13,1,167
152948,5,244,31,100,11,15,87
179529,5,244,34,8,5,164,33
8649393,5,244,4,21,3,41,175
904956,5,244,1,190,10,30,13
9411789,5,244,2,94,132,3,13
1103953,5,244,1,36,1,187,19
5318223,5,244,1,13,217,10,3
10186808,5,244,1,20,1,212,10
3016153,5,244,17,198,4,2,23
44743,5,243,4,179,5,1,54
94363,5,243,5,22,203,6,7
1212596,5,243,5,159,2,4,73
3600709,5,243,26,200,3,1,13
3732075,5,243,1,128,10,14,90
1305693,5,242,4,68,164,4,2
6651840,5,242,8,190,7,9,28
351031,5,241,2,205,1,3,30
495157,5,241,3,157,51,1,29
19230181,5,241,1,3,1,230,6
2516160,5,241,2,3,1,1,234
2587724,5,241,1,4,23,7,206
73070,5,239,8,165,9,7,50
128421,5,239,7,155,5,7,65
2299040,5,239,1,16,213,2,7
60020,5,238,1,85,118,2,32
470005,5,238,1,33,2,3,199
8881420,5,238,2,108,1,3,124
4861760,5,238,2,228,4,1,3
795990,5,238,214,10,2,1,11
892493,5,238,2,94,6,4,132
5362583,5,238,2,24,206,4,2
1362755,5,238,3,219,3,7,6
13663,5,237,1,55,42,3,136
78522,5,237,1,3,1,1,231
447344,5,237,4,32,42,47,112
9297144,5,237,22,62,2,2,149
9303470,5,237,15,14,5,196,7
10317684,5,237,1,125,109,1,1
3429323,5,237,1,172,11,7,46
156755,5,236,3,148,22,1,62
283311,5,236,1,4,216,1,14
5866580,5,236,159,35,4,23,15
3767239,5,236,229,1,1,3,2
155020,5,235,7,78,125,15,10
338665,5,235,1,63,4,2,165
653298,5,235,1,8,8,1,217
881032,5,235,1,228,3,1,2
2126077,5,235,2,2,220,4,7
2259144,5,235,1,178,2,2,52
3666197,5,235,179,22,20,11,3
4135670,5,235,1,207,2,5,20
171933,5,234,2,35,189,2,6
203801,5,234,2,9,3,210,10
715269,5,234,5,13,192,3,21
850848,5,234,20,26,33,95,60
1358308,5,234,183,15,5,3,28
58808,5,233,1,198,4,1,29
327026,5,233,52,2,2,3,174
445131,5,233,40,49,30,3,111
1204143,5,233,95,49,77,1,11
7976758,5,233,101,12,10,73,37
3813605,5,233,1,138,4,9,81
4044696,5,233,198,20,5,8,2
2386774,5,232,5,210,10,4,3
2541560,5,232,1,27,44,5,155
7034183,5,232,1,35,170,5,21
926143,5,231,22,117,53,3,36
1392379,5,231,1,107,3,7,113
1509106,5,231,3,2,223,1,2
1735918,5,231,4,34,2,3,188
2162212,5,231,40,15,1,1,174
315306,5,230,1,87,116,1,25
707458,5,230,1,16,4,117,92
913935,5,230,1,33,185,9,2
4534923,5,229,3,3,1,11,211
997358,5,229,21,28,1,92,87
1143013,5,229,1,210,5,2,11
5741643,5,229,1,223,2,2,1
1803853,5,229,1,67,44,4,113
3344829,5,229,1,19,2,1,206
99256,5,228,7,203,2,1,15
103081,5,228,26,151,4,21,26
521364,5,228,1,81,139,2,5
869736,5,228,1,4,220,1,2
4086177,5,228,1,199,1,4,23
10238,5,227,219,2,1,3,2
9870107,5,227,2,222,1,1,1
2396539,5,226,3,31,128,34,30
10809602,5,226,1,3,1,220,1
6719819,5,226,1,176,24,14,11
18265638,5,225,3,17,26,177,2
2188922,5,225,1,9,5,66,144
4442606,5,224,1,184,6,19,14
4949918,5,224,1,219,2,1,1
1426065,5,224,124,79,5,5,11
6591675,5,224,2,15,5,198,4
7746134,5,224,1,1,216,4,2
12428794,5,224,8,2,2,207,5
4133301,5,224,2,3,212,4,3
15880,5,223,1,96,4,1,121
9086466,5,223,1,77,1,3,141
1065197,5,223,1,71,27,2,122
10069313,5,223,2,211,6,3,1
2235885,5,223,2,1,1,3,216
12269857,5,223,168,35,2,9,9
4228275,5,222,188,16,2,1,15
2067976,5,222,11,177,2,12,20
72478,5,221,3,119,5,1,93
1491707,5,221,5,48,135,30,3
2088135,5,221,5,182,8,7,19
2571212,5,221,1,142,2,1,75
11002318,5,221,1,21,2,188,9
7031308,5,221,4,14,13,178,12
11504909,5,221,3,10,5,184,19
20770,5,220,2,149,14,2,53
301832,5,220,24,33,22,3,138
439963,5,220,1,216,1,1,1
8891224,5,220,2,17,2,111,88
1364771,5,220,1,104,8,82,25
1645712,5,220,2,27,17,158,16
6509,5,219,13,33,33,81,59
50447,5,219,1,39,3,3,173
269581,5,219,1,196,12,1,9
732221,5,219,2,35,133,15,34
876409,5,219,1,162,2,2,52
228885,5,218,1,209,5,1,2
561309,5,218,1,174,18,1,24
735556,5,218,1,186,4,3,24
829571,5,218,7,5,176,5,25
2142994,5,218,25,152,2,4,35
3151567,5,218,2,163,7,14,32
47351,5,217,1,46,154,1,15
74022,5,217,1,191,2,1,22
104458,5,217,4,102,105,4,2
137650,5,217,28,39,7,19,124
263268,5,217,3,204,2,1,7
533738,5,217,1,201,1,6,8
4861873,5,217,1,158,26,7,25
1938889,5,217,2,184,15,4,12
2377343,5,217,1,165,16,4,31
11434567,5,217,1,201,12,2,1
40342,5,216,3,83,78,8,44
276949,5,216,12,52,72,10,70
383402,5,216,5,82,4,1,124
11792577,5,216,1,174,29,3,9
6244,5,215,1,66,28,5,115
62288,5,215,19,72,4,82,38
4718434,5,215,3,187,10,2,13
13552470,5,215,196,7,1,4,7
14122,5,214,28,2,10,138,36
65696,5,214,15,32,7,6,154
624988,5,214,6,167,11,5,25
85931,5,213,3,15,3,1,191
390278,5,213,1,164,4,19,25
1084174,5,213,4,3,197,2,7
3583500,5,213,3,2,1,12,195
39992,5,212,1,195,1,1,14
114900,5,212,8,172,5,11,16
4619958,5,212,10,37,144,8,13
1180620,5,212,25,75,78,16,18
2202018,5,212,26,169,1,1,15
3730626,5,212,7,6,1,197,1
496223,5,211,1,69,2,1,138
635411,5,211,8,177,4,4,18
1213364,5,211,1,2,202,1,5
18554369,5,211,1,4,1,1,204
41665,5,210,6,77,3,1,123
371637,5,210,1,148,3,19,39
13708022,5,210,8,181,1,1,19
8012206,5,210,2,187,16,3,2
89391,5,209,18,111,22,1,57
292477,5,209,5,7,179,11,7
9997212,5,209,18,25,156,8,2
2339405,5,209,1,3,201,2,2
3312636,5,209,5,3,1,4,196
71059,5,208,3,21,6,2,176
21370707,5,208,1,180,17,2,8
11047,5,207,1,125,1,5,75
300257,5,207,8,16,27,1,155
377639,5,207,1,143,3,3,57
633239,5,207,2,2,4,2,197
1548376,5,207,1,192,1,7,6
3193249,5,207,1,23,158,9,16
20466646,5,207,1,4,1,196,5
16575556,5,207,9,11,3,178,6
145587,5,206,1,162,5,6,32
202694,5,206,32,136,4,10,24
469300,5,206,4,133,55,2,12
6772373,5,206,10,151,7,15,23
8506548,5,205,199,3,1,1,1
223424,5,205,27,44,15,7,112
726766,5,205,1,194,3,1,6
9248718,5,205,1,87,113,3,1
209427,5,204,4,177,11,6,6
413180,5,204,2,171,3,6,22
4791116,5,204,6,142,25,14,17
3961546,5,204,1,150,6,1,46
13473525,5,203,3,3,1,36,160
961510,5,203,1,189,2,1,10
11788715,5,203,1,7,183,11,1
41360,5,202,1,124,2,1,74
116472,5,202,1,179,10,4,8
358328,5,202,2,106,21,50,23
7430869,5,202,1,43,3,2,153
107565,5,201,1,37,151,3,9
147175,5,201,12,80,32,59,18
152016,5,201,2,103,1,15,80
4938666,5,201,1,4,5,182,9
5173426,5,201,53,66,4,2,76
6793637,5,201,4,150,10,31,6
4279,5,200,102,55,9,4,30
12960,5,200,3,74,16,3,104
38055,5,200,2,161,1,3,33
271641,5,200,169,7,2,6,16
465183,5,200,2,106,8,39,45
4926605,5,200,2,5,6,185,2
19090048,5,200,9,154,17,1,19
2336650,5,200,1,8,1,156,34
3788176,5,200,2,14,166,1,17
8446413,5,199,2,2,1,190,4
224370,5,199,19,41,5,11,123
302916,5,199,1,11,124,1,62
8705432,5,199,11,34,8,144,2
1281407,5,199,3,4,180,5,7
1431750,5,199,79,14,15,10,81
18265570,5,199,2,27,16,149,5
1566221,5,199,47,104,25,3,20
4249,5,198,4,86,20,4,84
7585,5,198,4,172,2,1,19
496289,5,198,10,3,2,159,24
7253451,5,198,2,188,4,1,3
3191896,5,198,1,158,25,6,8
7606764,5,198,4,3,19,1,171
183172,5,197,2,15,35,5,140
4473648,5,197,1,2,2,2,190
1338161,5,197,1,5,3,168,20
7073340,5,197,1,2,2,181,11
8131579,5,197,1,192,1,2,1
16883,5,196,6,98,36,1,55
230055,5,196,1,44,4,123,24
372643,5,196,4,46,44,6,96
440502,5,196,1,83,39,5,68
1026572,5,196,1,37,24,117,17
13789135,5,196,2,135,53,1,5
214446,5,195,20,167,2,3,3
18359438,5,195,161,4,3,21,6
7131757,5,195,125,1,3,24,42
2281790,5,194,1,5,5,2,181
4508593,5,193,6,66,2,62,57
332059,5,193,21,131,11,15,15
13161150,5,193,1,178,3,6,5
1000753,5,193,1,102,80,6,4
1108902,5,193,1,12,14,33,133
6043170,5,193,12,60,1,50,70
2357411,5,193,1,21,130,11,30
7432,5,192,50,46,6,27,63
238639,5,192,66,69,6,3,48
10612011,5,192,2,155,16,17,2
